departamento,provincia,municipio,localidad,recinto,mesa,inscritos_2019,inscritos_2020,cc_2019,fpv_2019,mts_2019,ucs_2019,mas_2019,x21f_2019,pdc_2019,mnr_2019,pan_2019,creemos_2020,mas_2020,fpv_2020,pan_2020,cc_2020
Tarija,Cercado,Tarija,Tarija,U.E. Fe y Alegria,60175,227,220,90,0,0,0,68,7,21,2,0,9,66,2,2,97
Tarija,Cercado,Tarija,Tarija,U.E. Fe y Alegria,60176,221,220,100,0,0,0,54,7,28,4,1,11,67,10,1,91
Tarija,Cercado,Tarija,Tarija,U.E. Fe y Alegria,60177,221,220,76,1,3,1,60,10,24,4,2,7,74,6,4,93
Tarija,Cercado,Tarija,Tarija,U.E. Fe y Alegria,60178,233,220,104,0,0,1,60,8,13,5,0,7,44,6,1,132
Tarija,Cercado,Tarija,Tarija,U.E. Fe y Alegria,60180,230,220,88,2,1,2,53,3,34,4,3,10,46,6,1,111
Tarija,Cercado,Tarija,Tarija,U.E. Fe y Alegria,60181,225,220,101,0,2,1,54,7,18,5,1,9,57,4,1,122
Tarija,Cercado,Tarija,Tarija,U.E. Fe y Alegria,60182,225,220,115,0,0,0,45,3,26,2,0,10,42,2,1,125
Tarija,Cercado,Tarija,Tarija,U.E. Fe y Alegria,60183,231,220,119,0,1,1,45,4,21,2,0,19,56,3,2,98
Tarija,Cercado,Tarija,Tarija,U.E. Fe y Alegria,60184,232,220,111,0,1,0,44,9,27,4,0,8,55,3,0,124
Tarija,Cercado,Tarija,Tarija,U.E. Fe y Alegria,60185,226,220,104,1,0,0,54,5,31,2,0,8,53,4,0,120
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60187,230,220,123,0,0,0,46,2,17,8,0,13,37,1,0,125
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60188,229,220,146,1,1,0,32,1,8,4,2,14,33,1,0,144
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60189,229,220,125,0,0,2,38,5,9,3,0,8,29,1,0,141
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60190,228,220,139,0,1,2,32,4,13,4,0,7,18,1,0,153
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60191,227,220,130,0,2,1,38,3,16,3,0,12,25,1,0,143
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60192,228,220,141,0,0,1,32,2,13,2,1,12,21,1,0,148
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60193,226,220,89,0,2,0,59,5,24,5,0,9,53,7,1,103
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60194,225,220,133,0,0,0,29,7,19,4,0,9,29,1,1,137
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60195,226,220,129,0,0,0,34,2,23,5,0,11,31,2,0,152
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60196,225,220,134,0,0,2,38,6,17,3,0,14,29,1,0,142
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60197,230,220,137,0,0,0,33,5,15,5,0,5,23,3,0,141
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60198,226,220,140,0,0,0,29,10,10,3,0,12,19,5,0,147
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60199,225,220,119,0,1,0,40,5,12,5,2,10,35,2,2,132
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60200,229,220,143,0,0,0,24,3,14,2,0,6,20,1,2,151
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60201,218,220,122,0,1,1,37,3,11,4,1,10,35,2,0,129
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60202,223,220,120,0,2,1,40,3,14,1,0,8,43,4,0,121
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60203,231,220,145,0,1,0,31,5,18,4,0,14,24,2,0,149
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60204,218,220,127,1,1,0,32,4,4,5,1,6,27,1,1,135
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60205,229,220,136,0,0,0,39,5,17,1,0,12,28,0,1,149
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60206,228,220,140,0,0,1,20,5,27,5,0,12,31,3,0,133
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60207,223,220,136,0,0,0,27,5,19,0,0,12,30,0,0,136
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60208,227,220,137,1,1,0,35,5,18,2,0,7,32,4,2,138
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60209,227,220,118,0,0,3,35,8,20,2,0,14,34,1,0,133
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60210,227,220,143,0,0,1,26,3,12,11,0,12,22,3,0,146
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60211,234,220,132,0,1,1,41,3,14,4,1,7,31,2,0,133
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60212,225,220,132,2,0,2,35,4,18,0,1,9,27,4,0,140
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60213,224,220,118,0,0,2,33,8,10,4,0,14,24,1,0,141
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60214,223,220,149,0,0,1,25,5,7,6,1,12,19,1,1,156
Tarija,Cercado,Tarija,Tarija,U.E. Belgrano,60215,227,220,134,0,0,2,33,6,21,7,1,11,20,3,1,149
Tarija,Cercado,Tarija,Tarija,U.E. Eulogio Ruiz,60217,232,220,79,0,1,1,87,3,24,3,1,3,96,7,1,81
Tarija,Cercado,Tarija,Tarija,U.E. Eulogio Ruiz,60218,234,220,88,0,0,2,70,6,31,2,0,0,61,9,2,104
Tarija,Cercado,Tarija,Tarija,U.E. Eulogio Ruiz,60219,231,220,79,0,1,1,68,7,41,0,1,6,86,5,1,79
Tarija,Cercado,Tarija,Tarija,U.E. Eulogio Ruiz,60220,230,220,67,3,2,0,70,8,39,4,0,4,86,5,1,88
Tarija,Cercado,Tarija,Tarija,U.E. Eulogio Ruiz,60221,228,220,65,0,0,0,81,3,48,3,5,3,83,7,0,93
Tarija,Cercado,Tarija,Tarija,U.E. Eulogio Ruiz,60222,235,220,45,2,2,0,83,2,37,3,0,4,97,6,0,72
Tarija,Cercado,Tarija,Tarija,U.E. Eulogio Ruiz,60223,230,220,62,1,0,2,88,2,39,2,1,6,105,6,2,56
Tarija,Cercado,Tarija,Tarija,U.E. Eulogio Ruiz,60224,223,220,61,0,1,1,64,6,38,8,0,2,96,9,1,82
Tarija,Cercado,Tarija,Tarija,U.E. Eulogio Ruiz,60225,228,220,56,1,1,2,78,2,44,4,0,7,71,6,0,92
Tarija,Cercado,Tarija,Tarija,U.E. Eulogio Ruiz,60226,233,220,83,1,0,1,66,11,30,4,0,9,86,8,0,75
Tarija,Cercado,Tarija,Tarija,U.E. Eulogio Ruiz,60227,233,220,59,0,1,0,86,2,47,1,0,1,86,4,0,75
Tarija,Cercado,Tarija,Tarija,U.E. Eulogio Ruiz,60228,235,220,65,0,1,1,84,4,39,3,1,3,92,8,0,76
Tarija,Cercado,Tarija,Tarija,U.E. Eulogio Ruiz,60229,226,220,56,1,2,0,82,3,34,3,1,5,93,6,0,79
Tarija,Cercado,Tarija,Tarija,U.E. Eulogio Ruiz,60230,227,220,77,2,1,1,79,2,23,4,1,6,90,7,1,64
Tarija,Cercado,Tarija,Tarija,U.E. Eulogio Ruiz,60231,232,220,65,1,1,0,85,3,37,3,1,7,86,4,0,70
Tarija,Cercado,Tarija,Tarija,U.E. Eulogio Ruiz,60232,234,220,77,0,0,0,68,1,36,1,2,4,96,4,0,84
Tarija,Cercado,Tarija,Tarija,U.E. Eulogio Ruiz,60233,229,220,47,0,3,0,81,5,50,1,1,9,76,4,0,82
Tarija,Cercado,Tarija,Tarija,U.E. Eulogio Ruiz,60234,228,220,64,0,0,1,88,3,33,4,2,8,101,7,1,70
Tarija,Cercado,Tarija,Tarija,U.E. Eulogio Ruiz,60235,235,220,84,1,1,0,65,7,32,4,0,8,102,4,0,69
Tarija,Cercado,Tarija,Tarija,U.E. Eulogio Ruiz,60236,232,220,85,1,2,0,64,6,38,3,1,10,70,10,2,68
Tarija,Cercado,Tarija,Tarija,U.E. Eulogio Ruiz,60237,230,220,68,0,3,1,84,7,29,2,0,15,86,4,1,86
Tarija,Cercado,Tarija,Tarija,U.E. Eulogio Ruiz,60238,229,220,77,12,0,1,62,7,37,3,0,1,91,5,0,84
Tarija,Cercado,Tarija,Tarija,U.E. Eulogio Ruiz,60239,227,220,31,0,21,2,63,9,25,9,0,9,70,10,1,87
Tarija,Cercado,Tarija,Tarija,U.E. Tarija,60242,235,220,71,1,0,1,87,7,31,4,0,4,86,3,0,78
Tarija,Cercado,Tarija,Tarija,U.E. Tarija,60243,238,220,51,1,0,1,77,7,48,2,1,4,95,7,1,75
Tarija,Cercado,Tarija,Tarija,U.E. Tarija,60244,235,220,63,0,0,1,82,6,32,2,2,9,84,4,1,80
Tarija,Cercado,Tarija,Tarija,U.E. Tarija,60245,229,220,50,1,0,0,98,2,45,6,1,4,93,3,0,80
Tarija,Cercado,Tarija,Tarija,U.E. Tarija,60246,235,220,77,0,1,1,77,7,32,6,1,9,98,12,1,61
Tarija,Cercado,Tarija,Tarija,U.E. Tarija,60247,231,220,62,1,0,0,90,10,33,3,1,6,104,4,2,65
Tarija,Cercado,Tarija,Tarija,U.E. Tarija,60248,231,220,66,0,0,0,70,10,42,2,1,9,78,4,1,93
Tarija,Cercado,Tarija,Tarija,U.E. Tarija,60249,239,220,58,0,2,1,79,5,42,2,0,5,104,5,1,71
Tarija,Cercado,Tarija,Tarija,U.E. Tarija,60250,239,220,61,0,1,2,100,3,36,2,1,7,79,7,1,84
Tarija,Cercado,Tarija,Tarija,U.E. Tarija,60251,239,220,69,1,1,0,90,1,43,2,1,5,103,5,0,57
Tarija,Cercado,Tarija,Tarija,U.E. Tarija,60252,237,220,88,2,0,1,77,5,32,3,0,5,94,9,0,79
Tarija,Cercado,Tarija,Tarija,U.E. Tarija,60253,234,220,56,1,1,0,81,7,47,2,1,3,107,7,0,63
Tarija,Cercado,Tarija,Tarija,U.E. Tarija,60254,234,220,66,0,2,0,74,5,36,4,3,10,61,9,1,97
Tarija,Cercado,Tarija,Tarija,U.E. Tarija,60255,230,220,58,0,0,0,78,8,39,5,0,6,93,6,2,81
Tarija,Cercado,Tarija,Tarija,U.E. Tarija,60256,236,220,69,0,0,2,85,4,38,4,1,1,106,6,2,65
Tarija,Cercado,Tarija,Tarija,U.E. Tarija,60257,238,220,68,2,0,1,78,11,37,2,0,6,98,6,1,68
Tarija,Cercado,Tarija,Tarija,U.E. Tarija,60258,236,220,65,1,0,1,76,8,45,4,0,4,79,12,0,67
Tarija,Cercado,Tarija,Tarija,C.E.B.A.,60260,233,220,83,1,0,2,70,7,30,4,0,5,100,10,0,69
Tarija,Cercado,Tarija,Tarija,C.E.B.A.,60261,233,220,70,0,2,1,77,7,31,2,0,8,77,11,0,85
Tarija,Cercado,Tarija,Tarija,C.E.B.A.,60263,231,220,82,1,0,1,74,4,30,5,1,7,72,4,2,90
Tarija,Cercado,Tarija,Tarija,C.E.B.A.,60264,232,220,59,1,0,0,94,5,34,3,0,5,78,3,0,101
Tarija,Cercado,Tarija,Tarija,C.E.B.A.,60265,232,220,68,2,0,3,69,3,40,4,1,11,84,6,4,80
Tarija,Cercado,Tarija,Tarija,C.E.B.A.,60266,230,220,69,0,1,0,74,3,22,8,2,8,85,3,2,94
Tarija,Cercado,Tarija,Tarija,C.E.B.A.,60267,228,220,75,0,1,1,76,1,31,2,0,4,97,4,0,80
Tarija,Cercado,Tarija,Tarija,C.E.B.A.,60268,230,220,72,1,0,1,82,6,38,0,0,7,94,4,0,78
Tarija,Cercado,Tarija,Tarija,C.E.B.A.,60269,229,220,65,1,0,0,88,4,38,2,0,12,83,3,0,77
Tarija,Cercado,Tarija,Tarija,C.E.B.A.,60270,232,220,82,2,0,1,62,8,34,2,3,8,70,7,2,94
Tarija,Cercado,Tarija,Tarija,C.E.B.A.,60271,227,220,71,4,0,0,80,3,33,3,0,5,89,7,0,77
Tarija,Cercado,Tarija,Tarija,C.E.B.A.,60272,230,220,68,1,0,0,85,1,22,7,1,5,102,4,0,80
Tarija,Cercado,Tarija,Tarija,C.E.B.A.,60273,229,220,70,0,0,1,72,5,32,1,1,5,64,3,0,107
Tarija,Cercado,Tarija,Tarija,C.E.B.A.,60274,231,220,93,1,0,0,58,6,26,1,1,10,74,2,0,89
Tarija,Cercado,Tarija,Tarija,C.E.B.A.,60275,235,220,67,0,0,0,72,2,43,1,1,5,94,7,0,87
Tarija,Cercado,Tarija,Tarija,C.E.B.A.,60276,225,220,79,0,1,0,68,7,33,6,0,7,97,0,1,73
Chuquisaca,Nor Cinti,San Lucas,Malliri,Unidad Educativa 12 de Abril,11556,214,206,15,1,2,0,152,1,12,0,0,3,116,5,0,43
Chuquisaca,Nor Cinti,San Lucas,Malliri,Unidad Educativa 12 de Abril,11557,211,201,10,1,2,0,158,2,15,0,1,18,48,2,4,85
Chuquisaca,Nor Cinti,San Lucas,Malliri,Unidad Educativa 12 de Abril,11558,224,220,9,2,3,0,151,0,21,1,1,2,122,1,1,43
Chuquisaca,Nor Cinti,San Lucas,Pirhuani,Unidad Educativa Pirhuani,11570,227,233,3,4,2,1,143,2,1,1,1,1,178,3,0,3
Chuquisaca,Nor Cinti,San Lucas,Pirhuani,Unidad Educativa Pirhuani,11571,204,220,1,1,1,2,135,0,1,3,0,3,131,2,2,37
Chuquisaca,Nor Cinti,San Lucas,Ocuri,Unidad Educativa Ocuri,11574,224,220,2,1,1,1,164,0,14,3,3,1,161,1,1,13
Chuquisaca,Nor Cinti,San Lucas,Ocuri,Unidad Educativa Ocuri,11575,220,220,4,0,1,1,157,1,22,0,1,0,125,5,1,58
Chuquisaca,Nor Cinti,San Lucas,Palacio Tambo,Unidad Educativa Palacio Tambo,11577,217,220,9,1,0,0,135,2,26,0,2,2,141,2,0,25
Chuquisaca,Nor Cinti,San Lucas,Palacio Tambo,Unidad Educativa Palacio Tambo,11578,225,220,6,1,0,0,139,1,11,0,6,0,139,5,2,32
Chuquisaca,Nor Cinti,San Lucas,Palacio Tambo,Unidad Educativa Palacio Tambo,11579,220,220,6,1,0,2,149,5,13,1,4,1,129,3,3,49
Chuquisaca,Nor Cinti,San Lucas,Palacio Tambo,Unidad Educativa Palacio Tambo,11580,219,220,9,2,1,1,117,3,14,2,7,2,138,5,3,40
Chuquisaca,Nor Cinti,San Lucas,Palacio Tambo,Unidad Educativa Palacio Tambo,11581,225,220,3,1,5,2,135,2,18,3,8,1,140,6,2,33
Chuquisaca,Nor Cinti,San Lucas,Huaño Imilla,Unidad Educativa Huañumilla,11586,224,220,1,1,1,0,146,1,4,0,1,1,152,1,0,9
Chuquisaca,Nor Cinti,San Lucas,Chillagua,Unidad Educativa Chillagua,11588,217,220,1,0,0,1,172,2,11,2,1,0,182,1,1,14
Chuquisaca,Nor Cinti,San Lucas,Saca Villque Chico,Unidad Educativa Sacavillque Chico,11592,231,220,1,1,2,3,170,0,2,1,0,0,170,0,0,19
Chuquisaca,Nor Cinti,San Lucas,Huayllani,Escuela Huayllani,11594,217,220,0,0,1,1,145,1,11,3,2,1,152,4,1,19
Chuquisaca,Nor Cinti,San Lucas,Tambo Ckasa,Unidad Educativa Tambo Ckasa,11596,235,220,4,6,2,5,135,1,2,4,1,1,167,1,2,2
Chuquisaca,Nor Cinti,San Lucas,Torre de Linares,U.E. Torre De Linares,11600,229,220,3,4,0,0,151,1,2,1,1,2,163,9,2,7
Chuquisaca,Nor Cinti,San Lucas,Cinteño Tambo,U.E. Cinteño Tambo,11602,228,220,14,0,1,1,155,2,24,0,2,1,150,2,1,7
Chuquisaca,Nor Cinti,San Lucas,Cruz Mayu,U.E. Cruz Mayu,11607,106,117,0,0,0,2,89,1,0,0,1,3,94,1,0,0
Chuquisaca,Nor Cinti,Incahuasi,Incahuasi,Unidad Educativa Eduardo Avaroa,11609,226,220,53,1,0,2,98,4,13,0,0,0,178,1,2,4
Chuquisaca,Nor Cinti,Incahuasi,Incahuasi,Unidad Educativa Eduardo Avaroa,11611,223,220,45,0,1,0,115,1,11,1,1,1,153,3,1,12
Chuquisaca,Nor Cinti,Incahuasi,Incahuasi,Unidad Educativa Eduardo Avaroa,11612,227,220,39,0,2,3,107,5,17,0,2,0,161,1,1,5
Chuquisaca,Nor Cinti,Incahuasi,Incahuasi,Unidad Educativa Eduardo Avaroa,11613,222,220,44,1,0,1,106,0,20,3,0,1,172,0,0,11
Chuquisaca,Nor Cinti,Incahuasi,Incahuasi,Unidad Educativa Eduardo Avaroa,11614,223,220,35,3,2,2,118,7,9,0,1,1,156,5,0,12
Chuquisaca,Nor Cinti,Incahuasi,Incahuasi,Unidad Educativa Eduardo Avaroa,11615,221,220,29,0,0,2,120,4,15,1,2,0,145,4,1,7
Chuquisaca,Nor Cinti,Incahuasi,El Portillo,Escuela 2 de Agosto,11624,199,220,2,1,0,1,177,1,0,1,0,2,171,0,3,0
Chuquisaca,Nor Cinti,Incahuasi,Jolencia,Escuela Jolencia,11626,217,220,6,2,0,0,139,5,23,2,2,0,182,0,2,0
Chuquisaca,Nor Cinti,Incahuasi,El Verano,Escuela El Verano,11628,227,220,0,0,0,1,191,0,12,0,1,1,177,2,1,0
Chuquisaca,Nor Cinti,Incahuasi,El Quemado,Unidad Educativa El Quemado,11631,230,216,5,1,0,0,169,0,6,0,2,2,148,2,1,1
Chuquisaca,Nor Cinti,Villa Charcas,Villa Charcas,Colegio Padre Landini Simon Bolivar,11634,219,220,28,4,2,1,96,1,9,0,1,1,174,1,1,7
Chuquisaca,Nor Cinti,Villa Charcas,Villa Charcas,Colegio Padre Landini Simon Bolivar,11636,223,220,33,2,1,1,116,2,14,0,1,1,179,4,0,11
Chuquisaca,Nor Cinti,Villa Charcas,Villa Charcas,Colegio Padre Landini Simon Bolivar,11637,230,220,28,0,3,2,128,1,16,0,1,1,171,4,1,10
Chuquisaca,Nor Cinti,Villa Charcas,Villa Charcas,Colegio Padre Landini Simon Bolivar,11644,227,220,30,1,1,1,123,3,10,2,0,2,123,5,0,41
Chuquisaca,Nor Cinti,Villa Charcas,Villa Charcas,Colegio Padre Landini Simon Bolivar,11645,230,220,30,3,2,0,113,2,10,1,0,2,121,1,1,42
Chuquisaca,Nor Cinti,Villa Charcas,Villa Charcas,Colegio Padre Landini Simon Bolivar,11646,226,220,37,1,2,3,123,1,14,1,1,3,132,1,0,34
Chuquisaca,Nor Cinti,Villa Charcas,Villa Charcas,Colegio Padre Landini Simon Bolivar,11647,222,220,42,0,3,1,110,0,18,0,0,3,125,4,0,39
Chuquisaca,Nor Cinti,Villa Charcas,Villa Charcas,Colegio Padre Landini Simon Bolivar,11648,225,220,37,1,1,0,127,0,8,0,1,0,125,2,0,46
Chuquisaca,Nor Cinti,Villa Charcas,Chunchuli,Unidad Educativa Jose Antonio Zampa,11650,211,220,7,0,2,3,148,2,5,0,2,0,139,5,0,22
Chuquisaca,Nor Cinti,Villa Charcas,Chunchuli,Unidad Educativa Jose Antonio Zampa,11651,222,227,5,3,2,3,137,1,4,5,3,2,119,3,1,62
Chuquisaca,Nor Cinti,Villa Charcas,Santa Elena,Escuela Santa Elena,11655,196,220,7,1,1,0,142,0,5,0,0,3,142,2,1,3
Chuquisaca,Nor Cinti,Villa Charcas,Supas,Escuela Supas,11658,222,221,2,0,0,0,161,0,1,1,0,0,188,0,0,1
Chuquisaca,Nor Cinti,Villa Charcas,Supas,Escuela Supas,11659,201,220,0,1,0,1,136,0,2,1,0,1,172,1,0,10
Chuquisaca,Nor Cinti,Villa Charcas,Pucara de Llujllaya,Escuela Llujllaya,11661,226,239,3,4,2,1,152,1,13,2,0,1,193,1,0,1
Chuquisaca,Belisario Boeto,Villa Serrano,Villa Serrano (Pescado),Escuela Mariscal Sucre,11664,226,220,68,1,1,0,91,4,17,0,3,0,169,0,1,2
Chuquisaca,Belisario Boeto,Villa Serrano,Villa Serrano (Pescado),Escuela Mariscal Sucre,11666,225,220,59,0,0,2,81,5,24,0,1,5,137,0,0,38
Chuquisaca,Belisario Boeto,Villa Serrano,Villa Serrano (Pescado),Escuela Mariscal Sucre,11667,217,220,50,1,3,1,100,4,10,3,1,0,126,1,1,29
Chuquisaca,Belisario Boeto,Villa Serrano,Villa Serrano (Pescado),Escuela Mariscal Sucre,11668,221,220,56,0,0,3,98,4,16,0,2,0,148,3,0,18
Chuquisaca,Belisario Boeto,Villa Serrano,Villa Serrano (Pescado),Escuela Mariscal Sucre,11669,222,220,56,0,3,1,96,4,11,1,3,0,144,1,0,31
Chuquisaca,Belisario Boeto,Villa Serrano,Villa Serrano (Pescado),Escuela Mariscal Sucre,11670,226,220,46,2,0,2,117,3,19,0,1,1,157,3,0,24
Chuquisaca,Belisario Boeto,Villa Serrano,Villa Serrano (Pescado),Escuela Mariscal Sucre,11671,223,220,60,1,2,0,98,1,16,1,1,2,133,4,1,22
Chuquisaca,Belisario Boeto,Villa Serrano,Villa Serrano (Pescado),Escuela Mariscal Sucre,11672,216,220,52,1,2,1,84,4,16,2,2,5,133,1,1,41
Chuquisaca,Belisario Boeto,Villa Serrano,Villa Serrano (Pescado),Escuela Mariscal Sucre,11673,219,220,53,0,0,2,108,4,12,0,6,0,139,4,1,30
Chuquisaca,Belisario Boeto,Villa Serrano,Villa Serrano (Pescado),Escuela Mariscal Sucre,11674,224,220,49,1,3,0,108,3,16,1,4,3,153,1,0,25
Chuquisaca,Belisario Boeto,Villa Serrano,Villa Serrano (Pescado),Escuela Mariscal Sucre,11675,224,220,65,0,1,2,101,1,15,0,1,2,134,0,1,39
Chuquisaca,Belisario Boeto,Villa Serrano,Villa Serrano (Pescado),Escuela Mariscal Sucre,11676,223,220,57,0,2,1,101,4,20,0,6,5,134,5,0,22
Chuquisaca,Belisario Boeto,Villa Serrano,Villa Serrano (Pescado),Escuela Mariscal Sucre,11677,199,220,54,1,2,0,77,3,16,1,2,0,141,3,1,32
Chuquisaca,Belisario Boeto,Villa Serrano,Mendoza,Colegio Daniel Sanchez Bustamante,11678,210,220,6,2,2,1,125,4,15,1,1,1,142,2,0,26
Chuquisaca,Belisario Boeto,Villa Serrano,Mendoza,Colegio Daniel Sanchez Bustamante,11679,213,220,9,3,0,3,125,3,17,1,1,0,147,2,2,25
Chuquisaca,Belisario Boeto,Villa Serrano,Urriolagoitia,Escuela Luis Santos Prado,11682,103,119,2,0,1,0,73,0,3,1,1,2,62,3,0,31
Chuquisaca,Belisario Boeto,Villa Serrano,Pampas del Tigre,Escuela Elisardo Perez,11684,215,220,17,1,3,4,104,7,14,1,2,1,153,2,3,6
Chuquisaca,Belisario Boeto,Villa Serrano,Nuevo Mundo (BB),Escuela Jorge Anibarro Zapata,11687,215,220,10,1,2,1,123,2,16,1,1,1,172,3,1,4
Chuquisaca,Belisario Boeto,Villa Serrano,Lampasillos,Unidad Educativa Mamerto Nava Duran,11689,199,220,12,0,1,2,116,9,3,0,2,0,137,2,2,0
Chuquisaca,Belisario Boeto,Villa Serrano,Monte Grande,Escuela Dario Ovando Cuellar,11692,168,181,5,0,0,3,127,0,3,0,1,0,132,1,0,0
Chuquisaca,Sud Cinti,Villa Abecia,Camataqui (Villa Abecia),Unidad Educativa 23 de Marzo,11697,224,220,26,0,0,0,137,5,10,2,0,1,71,2,2,100
Chuquisaca,Sud Cinti,Villa Abecia,Camataqui (Villa Abecia),Unidad Educativa 23 de Marzo,11698,215,220,36,1,0,0,118,1,17,0,3,2,92,4,1,74
Chuquisaca,Sud Cinti,Villa Abecia,Camataqui (Villa Abecia),Unidad Educativa 23 de Marzo,11699,222,220,53,0,0,0,105,0,9,1,0,3,90,3,0,74
Chuquisaca,Sud Cinti,Culpina,Culpina,U. Edu. Jose Antonio Zampa,11706,212,220,18,1,0,2,105,3,11,0,1,3,101,3,2,65
Chuquisaca,Sud Cinti,Culpina,Culpina,U. Edu. Jose Antonio Zampa,11707,222,220,27,0,3,3,112,2,18,0,0,5,92,4,3,80
Chuquisaca,Sud Cinti,Culpina,Culpina,U. Edu. Jose Antonio Zampa,11708,223,220,22,1,0,2,122,0,25,1,0,2,99,3,1,84
Chuquisaca,Sud Cinti,Culpina,Culpina,U. Edu. Jose Antonio Zampa,11709,227,220,38,3,1,0,110,2,20,1,0,4,92,3,0,73
Chuquisaca,Sud Cinti,Culpina,Culpina,U. Edu. Jose Antonio Zampa,11710,222,204,39,1,3,0,106,2,14,0,0,5,90,6,1,62
Chuquisaca,Sud Cinti,Culpina,Culpina,U. Edu. Jose Antonio Zampa,11711,222,220,18,3,2,0,119,5,17,1,1,2,115,8,0,14
Chuquisaca,Sud Cinti,Culpina,Culpina,U. Edu. Jose Antonio Zampa,11712,225,220,29,1,3,0,121,6,19,1,1,2,137,7,2,26
Chuquisaca,Sud Cinti,Culpina,Culpina,U. Edu. Jose Antonio Zampa,11717,227,220,36,1,5,5,111,4,21,0,0,3,120,7,1,38
Chuquisaca,Sud Cinti,Culpina,Culpina,U. Edu. Jose Antonio Zampa,11719,222,220,29,0,2,1,126,3,18,0,0,1,103,12,2,35
Chuquisaca,Sud Cinti,Culpina,Culpina,U. Edu. Jose Antonio Zampa,11720,219,220,27,3,3,0,110,3,25,1,1,3,124,11,1,16
Chuquisaca,Sud Cinti,Culpina,Culpina,U. Edu. Jose Antonio Zampa,11722,187,183,21,2,1,0,103,2,14,0,1,1,126,1,1,6
Chuquisaca,Sud Cinti,Culpina,Tojlasa,Unidad Educativa Tojlasa,11723,216,220,11,2,0,1,126,3,11,2,1,0,164,4,1,10
Chuquisaca,Sud Cinti,Culpina,La Cueva,Unidad Educativa La Cueva,11731,232,220,0,2,2,1,151,2,5,0,0,2,125,1,1,41
Chuquisaca,Sud Cinti,Culpina,El Monte,Unidad Educativa El Monte,11732,222,220,12,2,2,2,126,6,6,1,0,5,102,0,0,70
Chuquisaca,Sud Cinti,Culpina,Puca Pampa,Unidad Educativa Puca Pampa,11739,222,220,8,5,3,3,106,3,11,3,1,0,126,8,1,26
Chuquisaca,Sud Cinti,Culpina,Huajlita,Unidad Educativa Huajlita,11745,198,220,2,1,0,0,135,0,13,0,0,2,117,10,1,39
Chuquisaca,Sud Cinti,Las Carreras,Las Carreras,Unidad Educativa Jaime Mendoza,11749,215,220,37,0,2,1,121,2,20,0,1,3,122,9,2,37
Chuquisaca,Sud Cinti,Las Carreras,Las Carreras,Unidad Educativa Jaime Mendoza,11750,225,220,32,3,2,1,121,0,20,0,3,6,121,6,1,48
Chuquisaca,Sud Cinti,Las Carreras,Impora,Unidad Educativa Impora,11755,160,162,13,1,0,0,108,2,4,1,2,5,76,9,1,27
Chuquisaca,Sud Cinti,Las Carreras,Lime,Unidad Educativa Lime,11757,218,220,9,4,1,0,148,0,3,5,2,0,136,11,4,10
Chuquisaca,Luis Calvo,Villa Vaca Guzmán,Muyupampa,Escuela Hernando Siles,11761,218,200,83,0,2,0,59,4,5,1,11,2,127,7,0,16
Chuquisaca,Luis Calvo,Villa Vaca Guzmán,Muyupampa,Escuela Hernando Siles,11764,212,220,75,0,3,0,71,7,7,1,2,2,137,1,0,1
Chuquisaca,Luis Calvo,Villa Vaca Guzmán,Muyupampa,Escuela Hernando Siles,11765,223,220,78,0,1,3,73,8,9,0,3,3,134,0,2,19
Chuquisaca,Luis Calvo,Villa Vaca Guzmán,Muyupampa,Escuela Hernando Siles,11767,226,213,86,1,0,1,69,5,13,0,4,5,132,1,1,2
Chuquisaca,Luis Calvo,Villa Vaca Guzmán,Muyupampa,Escuela Hernando Siles,11769,226,220,99,0,0,2,56,12,4,1,2,4,84,6,2,75
